Instance,Income
122117,83134.02284142471
122118,133805.3064513888
122119,190212.00309419679
122120,145915.01367688648
122121,163203.83493391538
122122,94048.5499057998
122123,190042.86737227248
122124,111059.22166217236
122125,101678.14620276846
122126,127540.02603746703
122127,123736.4579966352
122128,77049.10825707973
122129,86659.4413816002
122130,64142.61425750033
122131,46057.00622638971
122132,141194.41497558838
122133,141254.53691878065
122134,119812.64606941884
122135,79668.72624444147
122136,108041.21028776976
122137,132271.8548464176
122138,103779.1269167048
122139,165364.937591044
122140,194365.07268652972
122141,191347.0613121271
122142,121804.61300462316
122143,89049.80170384538
122144,98829.27055029015
122145,195330.99518253573
122146,47819.71549647746
122147,191974.71236428453
122148,98370.75522005702
122149,47819.71549647746
122150,107473.6811788046
122151,140048.12665000558
122152,103948.2626386291
122153,114983.03358938872
122154,83990.9315586987
122155,131245.81040721934
122156,84039.82339423847
122157,154559.42430540093
122158,137319.4948839118
122159,111288.47932728892
122160,104636.03563397878
122161,75744.9143172251
122162,94905.45862307379
122163,108101.33223096203
122164,98430.87716324929
122165,180939.9414135249
122166,84727.59638958816
122167,142160.33747159442
122168,198458.02033567036
122169,124593.3667139092
122170,186735.47638956105
122171,177016.12948630855
122172,111337.3711628287
122173,127092.7408148864
122174,76252.32148299801
122175,96040.51684100411
122176,198228.76267055378
122177,71760.9804468165
122178,96209.65256292842
122179,139033.3123184598
122180,88422.15065168796
122181,108668.86133992719
122182,179068.21836470513
122183,67837.16851960012
122184,138296.64748757033
122185,102245.67531173362
122186,96559.1541144295
122187,99287.78588052328
122188,92116.70491378775
122189,77507.62358731286
122190,131354.82418595135
122191,179406.4898085537
122192,84160.067280623
122193,84099.94533743073
122194,122650.29161424465
122195,102474.93297685018
122196,105481.71424360029
122197,132031.36707364855
122198,66134.58119270465
122199,117144.13624651733
122200,143753.91101975786
122201,72956.16060793908
122202,140856.1435317398
122203,104237.64224693793
122204,111566.62882794526
122205,109574.66189274094
122206,36446.67310186924
122207,50379.21154064693
122208,100700.99359910993
122209,83761.67389358213
122210,82337.23606734298
122211,92744.35596594517
122212,140337.50625831442
122213,151939.8063180392
122214,127660.26992385156
122215,119354.13073918571
122216,101787.15998150049
122217,132888.27579092255
122218,122601.39977870489
122219,67607.91085448356
122220,133406.91306434793
122221,179008.09642151286
122222,96608.04594996928
122223,73982.20504713737
122224,91041.7686390497
122225,58854.48644723708
122226,187483.371328103
122227,174227.3757770225
122228,177474.64481654167
122229,99167.54199413875
122230,109067.25472696805
122231,99517.04354563984
122232,67897.29046279239
122233,52371.17847585125
122234,81540.44929326125
122235,37243.45987595097
122236,109465.64811400892
122237,69032.34868072272
122238,98490.99910644155
122239,114464.39631596333
122240,100313.83031972157
122241,98032.48377620842
122242,88362.0287084957
122243,68464.81957175756
122244,229957.52953213328
122245,127769.2837025836
122246,101618.0242595762
122247,195330.99518253573
122248,101050.49515061104
122249,152965.85075723747
122250,81829.82890157009
122251,140687.0078098155
122252,120211.03945645971
122253,61752.253935255154
122254,109296.51239208461
122255,127551.25614511954
122256,102753.08247750651
122257,98370.75522005702
122258,165364.937591044
122259,123567.32227471091
122260,100990.37320741877
122261,96390.01839250521
122262,70396.6645637696
122263,156949.7846276461
122264,95412.86578884668
122265,114983.03358938872
122266,65108.536753506356
122267,99118.65015859899
122268,103948.2626386291
122269,184754.73956200923
122270,85584.50510686215
122271,59820.40894324311
122272,103948.2626386291
122273,130449.0236331376
122274,90523.1313656243
122275,144888.9692376882
122276,69599.87778968787
122277,116009.07802858701
122278,38209.38237195699
122279,147279.32955993337
122280,153762.63753131923
122281,142389.595136711
122282,132211.73290322535
122283,107763.06078711343
122284,138574.79698822665
122285,56065.732737951046
122286,88023.7572646471
122287,112472.42938075901
122288,140965.15731047184
122289,75853.92809595715
122290,124822.62437902577
122291,90474.23953008454
122292,113896.86720699817
122293,32921.25456169374
122294,114633.53203788763
122295,95243.73006692238
122296,109236.39044889234
122297,81938.84268030213
122298,65446.808197354956
122299,67438.77513255927
122300,110829.9639970558
122301,59252.87983427794
122302,106616.7724615306
122303,71760.9804468165
122304,68404.69762856529
122305,66014.33730632011
122306,68066.42618471669
122307,37243.45987595097
122308,164000.6217079971
122309,81540.44929326125
122310,138924.29853972775
122311,92635.34218721314
122312,150177.09704795142
122313,80116.0114670221
122314,132659.01812580597
122315,208575.7606259637
122316,152796.7150353132
122317,36048.27971482837
122318,113618.71770634183
122319,132719.14006899824
122320,54133.887745939
122321,151939.8063180392
122322,93601.26468321917
122323,139830.0990925415
122324,117253.15002524937
122325,136473.81627429032
122326,102474.93297685018
122327,115212.29125450528
122328,66074.45924951238
122329,166669.13153089862
122330,75914.05003914941
122331,123796.57993982747
122332,125269.90960160638
122333,106169.48723894998
122334,135398.87999955227
122335,185660.54011482297
122336,120500.41906476853
122337,121635.47728269886
122338,97235.6970021267
122339,102463.70286919767
122340,79439.46857932492
122341,105590.72802233232
122342,71990.23811193305
122343,72557.76722089821
122344,112472.42938075901
122345,113269.21615484075
122346,91041.7686390497
122347,168491.96274417863
122348,169288.74951826036
122349,75515.65665210855
122350,96269.77450612068
122351,93879.4141838755
122352,63744.22087045947
122353,127201.75459361843
122354,82337.23606734298
122355,67897.29046279239
122356,165763.33097808485
122357,170592.94345811498
122358,117373.3939116339
122359,83930.80961550644
122360,116178.21375051132
122361,95931.50306227208
122362,90075.84614304367
122363,103151.47586454738
122364,145516.62028984562
122365,91669.41969120712
122366,133177.6553992314
122367,80345.26913213867
122368,72328.50955578164
122369,119692.40218303431
122370,85125.98977662902
122371,114693.6539810799
122372,148583.523499788
122373,82904.76517630814
122374,64142.61425750033
122375,132320.7466819574
122376,106338.62296087429
122377,107184.30157049577
122378,116057.96986412678
122379,193568.28591244796
122380,53904.63008082243
122381,116516.4851943599
122382,95871.38111907982
122383,72497.64527770595
122384,80743.66251917953
122385,89786.46653473485
122386,89049.80170384538
122387,98889.39249348242
122388,102644.06869877448
122389,124533.24477071693
122390,123627.44421790318
122391,71302.46511658336
122392,140735.89964535527
122393,64710.14336646549
122394,131475.0680723359
122395,105601.95812998482
122396,54303.0234678633
122397,115490.44075516162
122398,122312.02017039605
122399,71531.72278169992
122400,109176.26850570008
122401,163542.10637776396
122402,60158.68038709171
122403,58794.36450404482
122404,122432.26405678058
122405,155126.9534143661
122406,71422.7090029679
122407,113449.58198441754
122408,143693.7890765656
122409,135049.37844805117
122410,68633.95529368185
122411,131523.95990787566
122412,110720.95021832376
122413,95702.24539715552
122414,224898.65938698658
122415,59591.15127812655
122416,62379.90498741258
122417,134312.7136171617
122418,90752.38903074086
122419,150406.354713068
122420,91778.43346993916
122421,130618.1593550619
122422,125269.90960160638
122423,37243.45987595097
122424,119245.11696045368
122425,98490.99910644155
122426,135906.28716532513
122427,62718.17643126118
122428,121864.73494781542
122429,151830.79253930715
122430,129531.99297267135
122431,108728.98328311945
122432,157058.79840637813
122433,103779.1269167048
122434,135218.51416997545
122435,56862.51951203277
122436,84558.46066766387
122437,82735.62945438384
122438,102463.70286919767
122439,130847.41702017847
122440,55268.94596386932
122441,114415.50448042357
122442,90872.6329171254
122443,91380.0400828983
122444,155525.34680140694
122445,141822.06602774584
122446,81033.04212748836
122447,135049.37844805117
122448,183559.55940088665
122449,164000.6217079971
122450,120090.79557007516
122451,116975.00052459304
122452,171389.73023219669
122453,52540.314197775544
122454,59651.27322131881
122455,125957.68259695609
122456,76650.71487003888
122457,100591.9798203779
122458,111119.34360536463
122459,76252.32148299801
122460,91778.43346993916
122461,100313.83031972157
122462,211135.2566701332
122463,124424.23099198489
122464,128457.0566979333
122465,121635.47728269886
122466,85235.00355536107
122467,69261.60634583927
122468,46684.657278547136
122469,135906.28716532513
122470,98370.75522005702
122471,180710.68374840834
122472,59651.27322131881
122473,136872.20966133117
122474,129592.11491586361
122475,53735.49435889813
122476,175651.81360326166
122477,48785.637992483484
122478,109236.39044889234
122479,123856.70188301973
122480,173381.69716740103
122481,134203.69983842966
122482,122939.67122255347
122483,123338.06460959434
122484,71821.10239000876
122485,121575.35533950658
122486,97694.21233235984
122487,49184.03137952435
122488,39972.09164204473
122489,116287.22752924335
122490,89049.80170384538
122491,53107.84330674071
122492,92973.61363106174
122493,72099.2518906651
122494,99686.17926756415
122495,164399.01509503796
122496,127431.01225873499
122497,48447.366548634884
122498,148185.13011274714
122499,96438.91022804497
122500,70396.6645637696
122501,73185.41827305563
122502,114126.12487211473
122503,145625.63406857764
122504,96209.65256292842
122505,100821.23748549446
122506,80465.5130185232
122507,142329.47319351873
122508,130099.5220816365
122509,138067.38982245376
122510,107364.66740007256
122511,160693.23072528566
122512,159050.76534158245
122513,126175.71015442014
122514,92116.70491378775
122515,208237.48918211513
122516,89448.19509088625
122517,149898.94754729513
122518,53167.96524993297
122519,105771.09385190911
122520,115779.82036347046
122521,46853.793000471436
122522,57260.912899073635
122523,93372.00701810261
122524,195101.73751741915
122525,158652.3719545416
122526,149549.44599579403
122527,103948.2626386291
122528,175941.1932115705
122529,61353.86054821429
122530,102016.41764661706
122531,164966.54420400312
122532,132888.27579092255
122533,93311.88507491034
122534,127551.25614511954
122535,81600.57123645353
122536,73861.96116075283
122537,129761.25063778792
122538,88253.01492976365
122539,77845.89503116146
122540,41167.27180316733
122541,65108.536753506356
122542,113558.59576314957
122543,50946.7406496121
122544,123168.92888767004
122545,69998.27117672874
122546,132151.61096003308
122547,141931.07980647785
122548,117482.40769036593
122549,182304.2572965718
122550,128505.94853347306
122551,70795.05795081047
122552,186626.46261082898
122553,94168.79379218433
122554,98539.89094198131
122555,79150.08897101608
122556,75853.92809595715
122557,109296.51239208461
122558,105940.22957383342
122559,43497.51018222023
122560,112532.55132395128
122561,70167.40689865305
122562,37641.85326299182
122563,120102.02567772768
122564,46853.793000471436
122565,93879.4141838755
122566,98829.27055029015
122567,189125.8367118062
122568,98370.75522005702
122569,173780.09055444188
122570,106398.74490406655
122571,73065.1743866711
122572,124194.97332686833
122573,86550.42760286818
122574,118328.08629998742
122575,129712.35880224814
122576,100193.58643333704
122577,118110.05874252337
122578,105192.33463529145
122579,116009.07802858701
122580,61522.99627013859
122581,50210.07581872264
122582,154439.1804190164
122583,141652.93030582153
122584,80405.39107533093
122585,69938.14923353647
122586,82107.97840222642
122587,153931.7732532435
122588,169796.15668403322
122589,84389.32494573956
122590,193677.29969118
122591,97923.4699974764
122592,113051.18859737668
122593,110829.9639970558
122594,119643.51034749455
122595,154390.28858347662
122596,180830.92763479287
122597,53107.84330674071
122598,148474.50972105598
122599,150406.354713068
122600,64082.49231430807
122601,126465.08976272898
122602,155126.9534143661
122603,113618.71770634183
122604,144212.426349991
122605,127201.75459361843
122606,110999.0997189801
122607,79439.46857932492
122608,138127.51176564602
122609,69261.60634583927
122610,70565.8002856939
122611,109694.90577912549
122612,143814.03296295012
122613,139322.69192676863
122614,105083.32085655943
122615,122999.79316574574
122616,143814.03296295012
122617,115043.155532581
122618,119015.85929533711
122619,98152.72766259295
122620,183161.16601384577
122621,183788.81706600322
122622,94168.79379218433
122623,118906.84551660508
122624,153134.98647916177
122625,109924.16344424203
122626,80634.6487404475
122627,71302.46511658336
122628,126585.33364911351
122629,91090.66047458946
122630,132779.2620121905
122631,41336.40752509162
122632,135338.75805635998
122633,64650.021423273225
122634,179575.62553047802
122635,65108.536753506356
122636,140856.1435317398
122637,78871.93947035975
122638,101099.3869861508
122639,118110.05874252337
122640,104008.38458182136
122641,118786.60163022055
122642,93372.00701810261
122643,99287.78588052328
122644,83363.28050654128
122645,186517.44883209697
122646,66243.59497143667
122647,89786.46653473485
122648,121297.20583885026
122649,141532.686419437
122650,43726.7678473368
122651,66134.58119270465
122652,137958.37604372174
122653,104684.92746951856
122654,60387.938052208265
122655,130509.14557632987
122656,135966.40910851743
122657,109574.66189274094
122658,65845.2015843958
122659,103948.2626386291
122660,94567.1871792252
122661,118508.45212956422
122662,123338.06460959434
122663,102185.55336854135
122664,72328.50955578164
122665,83990.9315586987
122666,61015.589104365696
122667,164568.15081696227
122668,161779.39710767622
122669,83303.158563349
122670,101448.88853765189
122671,153025.97270042973
122672,75624.67043084058
122673,139999.2348144658
122674,172186.51700627842
122675,160354.95928143707
122676,103779.1269167048
122677,131185.68846402707
122678,112592.67326714355
122679,135398.87999955227
122680,144212.426349991
122681,90643.37525200883
122682,62549.040709336885
122683,71591.84472489219
122684,51574.39170176952
122685,86828.5771035245
122686,148354.26583467142
122687,130956.4307989105
122688,73354.55399497994
122689,125788.54687503178
122690,148981.91688682884
122691,74718.86987802683
122692,91947.56919186345
122693,75684.79237403286
122694,108777.87511865923
122695,150466.47665626026
122696,110769.84205386353
122697,62150.64732229602
122698,88929.55781746085
122699,157348.17801468697
122700,82168.10034541869
122701,136763.19588259913
122702,142100.21552840216
122703,86091.91227263505
122704,137101.46732644775
122705,129652.23685905588
122706,146144.27134200305
122707,79777.74002317351
122708,133624.940621812
122709,117711.6653554825
122710,146711.8004509682
122711,75057.14132187542
122712,129990.50830290448
122713,119184.99501726142
122714,110878.85583259555
122715,91489.05386163032
122716,132997.28956965456
122717,113558.59576314957
122718,146084.14939881078
122719,67897.29046279239
122720,80006.99768829008
122721,81431.43551452922
122722,125788.54687503178
122723,177703.90248165824
122724,135398.87999955227
122725,61184.724826289996
122726,71302.46511658336
122727,128915.57202816643
122728,116745.74285947648
122729,46624.53533535487
122730,70058.393119921
122731,44861.82606526712
122732,158881.62961965817
122733,113847.97537145841
122734,72497.64527770595
122735,114644.76214554012
122736,122263.12833485629
122737,112991.06665418441
122738,80912.79824110382
122739,110491.6925532072
122740,104346.65602566996
122741,118906.84551660508
122742,123965.71566175178
122743,66303.71691462895
122744,44294.29695630196
122745,125499.16726672296
122746,101279.7528157276
122747,112652.79521033581
122748,95533.10967523122
122749,80116.0114670221
122750,149500.55416025425
122751,149102.16077321337
122752,139371.58376230838
122753,92913.49168786948
122754,97743.1041678996
122755,128287.92097600899
122756,129253.84347201503
122757,112930.94471099215
122758,97972.36183301616
122759,130558.03741186963
122760,136981.2234400632
122761,132839.38395538277
122762,88083.87920783936
122763,105710.97190871685
122764,124642.25854944896
122765,88313.13687295592
122766,122312.02017039605
122767,80574.52679725524
122768,70795.05795081047
122769,152507.33542700435
122770,119752.52412622658
122771,49980.81815360607
122772,129712.35880224814
122773,101847.28192469275
122774,54303.0234678633
122775,68006.30424152443
122776,120271.16139965197
122777,180034.14086071114
122778,142100.21552840216
122779,83423.40244973353
122780,127491.13420192727
122781,142957.12424567615
122782,144550.69779383962
122783,86599.31943840794
122784,83641.4300071976
122785,108150.2240665018
122786,68633.95529368185
122787,30760.151904565137
122788,88083.87920783936
122789,90812.51097393312
122790,87516.3500988742
122791,75117.26326506768
122792,98152.72766259295
122793,114017.1110933827
122794,84727.59638958816
122795,81769.70695837782
122796,79837.86196636577
122797,115152.16931131302
122798,121575.35533950658
122799,129712.35880224814
122800,100652.10176357017
122801,107533.80312199687
122802,46853.793000471436
122803,138525.9051526869
122804,42531.58768621422
122805,210229.45611731947
122806,52938.70758481641
122807,170653.06540130725
122808,125040.65193648983
122809,105771.09385190911
122810,133346.79112115566
122811,70565.8002856939
122812,128287.92097600899
122813,133455.8048998877
122814,63575.08514853517
122815,136932.33160452344
122816,116685.62091628421
122817,72328.50955578164
122818,154897.69574924954
122819,146482.54278585163
122820,86659.4413816002
122821,78751.69558397522
122822,99626.05732437188
122823,84667.47444639589
122824,218246.21569367647
122825,162625.0757172977
122826,115321.30503323732
122827,97066.56128020241
122828,107473.6811788046
122829,167526.0402481726
122830,149440.43221706199
122831,112652.79521033581
122832,130678.28129825418
122833,99456.92160244758
122834,111965.02221498612
122835,176677.85804245993
122836,82675.50751119158
122837,45887.87050446541
122838,59023.622169161375
122839,109912.93333658954
122840,102294.56714727338
122841,81311.19162814469
122842,123229.05083086231
122843,165932.46670000916
122844,79548.48235805694
122845,180710.68374840834
122846,98261.741441325
122847,113051.18859737668
122848,124593.3667139092
122849,113956.98915019043
122850,41167.27180316733
122851,62778.29837445344
122852,61124.60288309773
122853,154559.42430540093
122854,127321.99848000298
122855,159558.17250735534
122856,121635.47728269886
122857,199991.47194064152
122858,194534.208408454
122859,127889.52758896814
122860,51743.52742369383
122861,112592.67326714355
122862,97126.68322339468
122863,198796.29177951894
122864,169856.27862722552
122865,41734.80091213249
122866,153304.12220108608
122867,81371.31357133696
122868,129024.58580689845
122869,63913.35659238377
122870,117929.69291294656
122871,175084.28449429647
122872,46455.39961343058
122873,108777.87511865923
122874,116854.7566382085
122875,112254.40182329496
122876,122830.65744382144
122877,82566.49373245955
122878,139033.3123184598
122879,77507.62358731286
122880,59192.75789108568
122881,103779.1269167048
122882,63684.0989272672
122883,78244.28841820233
122884,77785.7730879692
122885,77676.75930923717
122886,134372.83556035397
122887,127261.8765368107
122888,112025.14415817839
122889,117313.27196844164
122890,127152.86275807867
122891,74151.34076906166
122892,44125.16123437765
122893,99287.78588052328
122894,154161.03091836005
122895,79837.86196636577
122896,78184.16647501006
122897,118508.45212956422
122898,126923.6050929621
122899,170991.33684515583
122900,136244.55860917375
122901,147339.45150312563
122902,108499.72561800289
122903,32921.25456169374
122904,27234.733364389627
122905,146144.27134200305
122906,120500.41906476853
122907,75346.52093018426
122908,140288.61442277464
122909,83592.53817165784
122910,188050.90043706817
122911,82626.61567565182
122912,96040.51684100411
122913,114126.12487211473
122914,41336.40752509162
122915,82964.8871195004
122916,134372.83556035397
122917,94796.44484434175
122918,127431.01225873499
122919,53735.49435889813
122920,75455.53470891628
122921,74320.47649098595
122922,142848.1104669441
122923,77507.62358731286
122924,108041.21028776976
122925,106966.27401303171
122926,97126.68322339468
122927,74948.12754314339
122928,131245.81040721934
122929,87685.4858207985
122930,134203.69983842966
122931,141194.41497558838
122932,130050.63024609674
122933,139033.3123184598
122934,65845.2015843958
122935,55329.06790706158
122936,178151.18770423887
122937,118388.20824317969
122938,102016.41764661706
122939,87166.8485473731
122940,58395.97111700395
122941,112423.53754521925
122942,83025.00906269267
122943,133177.6553992314
122944,68295.68384983325
122945,105771.09385190911
122946,112303.29365883472
122947,120150.91751326744
122948,100422.8440984536
122949,44692.69034334282
122950,58395.97111700395
122951,73125.29632986337
122952,122372.14211358831
122953,124364.10904879263
122954,100652.10176357017
122955,88651.40831680452
122956,109912.93333658954
122957,153931.7732532435
122958,134940.36466931913
122959,81540.44929326125
122960,83025.00906269267
122961,161042.73227678676
122962,40370.4850290856
122963,143802.80285529763
122964,98600.0128851736
122965,116287.22752924335
122966,90244.98186496797
122967,142449.71707990326
122968,80236.25535340664
122969,157904.4770159996
122970,125608.18104545498
122971,149500.55416025425
122972,181169.19907864148
122973,103320.61158647167
122974,139709.85520615696
122975,95702.24539715552
122976,86888.69904671676
122977,104117.3983605534
122978,136642.9519962146
122979,97006.43933701013
122980,139890.22103573376
122981,50548.34726257123
122982,120609.43284350057
122983,35082.35721882235
122984,58854.48644723708
122985,47252.186387512294
122986,157227.93412830244
122987,96329.89644931295
122988,128118.7852540847
122989,93481.02079683464
122990,90244.98186496797
122991,99118.65015859899
122992,93830.52234833574
122993,68972.22673753045
122994,116178.21375051132
122995,117373.3939116339
122996,121176.96195246573
122997,137161.58926964
122998,112532.55132395128
122999,87057.83476864107
123000,179974.0189175189
123001,138127.51176564602
123002,189644.4739852316
123003,58854.48644723708
123004,64879.27908838979
123005,139431.70570550064
123006,57260.912899073635
123007,91150.78241778174
123008,109465.64811400892
123009,170653.06540130725
123010,105771.09385190911
123011,118557.343965104
123012,150635.61237818457
123013,139431.70570550064
123014,110093.29916616634
123015,106218.37907448974
123016,89786.46653473485
123017,88253.01492976365
123018,84498.3387244716
123019,76421.4572049223
123020,169457.88524018467
123021,154270.0446970921
123022,146422.42084265937
123023,128746.43630624213
123024,127949.6495321604
123025,93432.12896129487
123026,133237.77734242365
123027,97754.3342755521
123028,185829.67583674728
123029,181398.45674375803
123030,105481.71424360029
123031,102016.41764661706
123032,43328.374460295934
123033,87854.6215427228
123034,132489.88240388167
123035,100302.60021206907
123036,203915.28386785788
123037,111904.90027179386
123038,87565.24193441396
123039,93311.88507491034
123040,115092.04736812075
123041,118339.31640763993
123042,36845.0664889101
123043,156092.87591037212
123044,80972.92018429609
123045,139890.22103573376
123046,206076.3865249865
123047,136364.80249555828
123048,72956.16060793908
123049,57599.18434292223
123050,117542.5296335582
123051,66871.24602359411
123052,142160.33747159442
123053,114922.91164619646
123054,76023.06381788146
123055,138864.1765965355
123056,150744.6261569166
123057,85065.86783343676
123058,120838.69050861713
123059,147508.58722504994
123060,145685.75601176993
123061,131076.67468529503
123062,58226.83539507966
123063,128348.04291920125
123064,70964.19367273476
123065,56862.51951203277
123066,110890.08594024806
123067,45887.87050446541
123068,129302.73530755479
123069,43497.51018222023
123070,119643.51034749455
123071,153533.37986620265
123072,90244.98186496797
123073,93770.40040514347
123074,57659.3062861145
123075,144659.71157257163
123076,73065.1743866711
123077,103828.01875224456
123078,91041.7686390497
123079,131922.3532949165
123080,79837.86196636577
123081,88711.53025999678
123082,134711.10700420255
123083,139202.44804038407
123084,159449.1587286233
123085,91210.904360974
123086,171558.865954121
123087,62379.90498741258
123088,102294.56714727338
123089,140288.61442277464
123090,82735.62945438384
123091,129084.70775009072
123092,43726.7678473368
123093,69829.13545480443
123094,158712.49389773386
123095,98720.25677155812
123096,137958.37604372174
123097,80176.13341021437
123098,148414.38777786368
123099,115779.82036347046
123100,103091.35392135511
123101,134771.22894739482
123102,56862.51951203277
123103,133008.51967730708
123104,136364.80249555828
123105,139600.84142742495
123106,111965.02221498612
123107,155694.48252333124
123108,125788.54687503178
123109,91669.41969120712
123110,94217.6856277241
123111,83761.67389358213
123112,148474.50972105598
123113,115828.71219901022
123114,126754.4693710378
123115,106338.62296087429
123116,97355.94088851124
123117,84329.20300254729
123118,112652.79521033581
123119,94845.33667988153
123120,73125.29632986337
123121,220516.33212953713
123122,101159.50892934306
123123,46624.53533535487
123124,58625.22878212052
123125,102583.94675558222
123126,76421.4572049223
123127,117542.5296335582
123128,98201.61949813273
123129,75684.79237403286
123130,106616.7724615306
123131,158193.85662430845
123132,130509.14557632987
123133,122939.67122255347
123134,172017.38128435414
123135,68175.43996344872
123136,114693.6539810799
123137,130388.90168994534
123138,136135.5448304417
123139,34683.9638317815
123140,47650.57977455316
123141,125668.30298864725
123142,41734.80091213249
123143,115490.44075516162
123144,41167.27180316733
123145,89049.80170384538
123146,87685.4858207985
123147,131982.47523810877
123148,193846.4354131043
123149,94398.0514573009
123150,72726.90294282252
123151,139262.56998357637
123152,130847.41702017847
123153,123108.80694447778
123154,168661.0984661029
123155,118448.33018637195
123156,75914.05003914941
123157,108608.73939673492
123158,96728.28983635381
123159,160922.48839040223
123160,123059.91510893802
123161,130388.90168994534
123162,44523.55462141853
123163,154668.43808413297
123164,94676.20095795723
123165,115599.45453389364
123166,119136.10318172164
123167,153822.7594745115
123168,67209.5174674427
123169,91489.05386163032
123170,142220.4594147867
123171,110262.43488809065
123172,98261.741441325
123173,73752.9473820208
123174,103042.46208581535
123175,129422.97919393932
123176,49413.28904464091
123177,144152.30440679874
123178,98261.741441325
123179,48447.366548634884
123180,77785.7730879692
123181,140059.35675765807
123182,86490.30565967591
123183,63285.705540226336
123184,144092.18246360647
123185,118279.19446444766
123186,149669.68988217856
123187,99795.19304629618
123188,126186.94026207265
123189,98889.39249348242
123190,124364.10904879263
123191,81829.82890157009
123192,132320.7466819574
123193,164109.63548672915
123194,92804.47790913745
123195,140735.89964535527
123196,54073.765802746726
123197,184356.34617496835
123198,112472.42938075901
123199,148015.99439082283
123200,111059.22166217236
123201,188449.29382410902
123202,70625.92222888616
123203,39404.56253307959
123204,108439.60367481063
123205,109236.39044889234
123206,86031.79032944278
123207,113051.18859737668
123208,117373.3939116339
123209,112194.27988010268
123210,117193.0280820571
123211,167127.64686113174
123212,73354.55399497994
123213,59361.893613009976
123214,144321.44012872304
123215,128287.92097600899
123216,98152.72766259295
123217,126863.48314976983
123218,136184.43666598148
123219,195898.5242915009
123220,87347.2143769499
123221,104914.18513463513
123222,74948.12754314339
123223,112194.27988010268
123224,91380.0400828983
123225,113100.08043291644
123226,102862.09625623855
123227,123736.4579966352
123228,130279.8879112133
123229,110371.44866682267
123230,68006.30424152443
123231,157915.70712365213
123232,137898.25410052948
123233,149549.44599579403
123234,32921.25456169374
123235,138804.05465334322
123236,85125.98977662902
123237,66871.24602359411
123238,91380.0400828983
123239,93033.73557425401
123240,132091.48901684082
123241,142449.71707990326
123242,83532.41622846556
123243,132042.59718130104
123244,189076.94487626647
123245,54930.674520020715
123246,163312.8487126474
123247,91838.55541313143
123248,133237.77734242365
123249,126465.08976272898
123250,55438.081685793615
123251,157517.31373661128
123252,201017.51637983983
123253,170025.4143491498
123254,96209.65256292842
123255,145975.13562007874
123256,62718.17643126118
123257,69829.13545480443
123258,94905.45862307379
123259,123567.32227471091
123260,83990.9315586987
123261,72896.03866474681
123262,97525.07661043553
123263,142848.1104669441
123264,142787.98852375185
123265,163989.3916003446
123266,91838.55541313143
123267,100990.37320741877
123268,145118.22690280474
123269,120041.90373453542
123270,89617.33081281054
123271,114186.246815307
123272,118279.19446444766
123273,111288.47932728892
123274,130388.90168994534
123275,94217.6856277241
123276,95991.62500546435
123277,190839.6541463542
123278,148703.76738617252
123279,138127.51176564602
123280,47421.3221094366
123281,129144.82969328298
123282,137559.98265668086
123283,179237.3540866294
123284,117711.6653554825
123285,82904.76517630814
123286,86430.18371648365
123287,139830.0990925415
123288,68295.68384983325
123289,108319.35978842608
123290,133008.51967730708
123291,152796.7150353132
123292,119414.25268237798
123293,134421.72739589371
123294,74948.12754314339
123295,122432.26405678058
123296,96438.91022804497
123297,51574.39170176952
123298,132271.8548464176
123299,72497.64527770595
123300,97573.9684459753
123301,139999.2348144658
123302,49184.03137952435
123303,43726.7678473368
123304,138695.04087461118
123305,139999.2348144658
123306,81540.44929326125
123307,172524.78845012703
123308,73065.1743866711
123309,170134.42812788184
123310,88591.28637361225
123311,118557.343965104
123312,149102.16077321337
123313,81262.29979260493
123314,132550.00434707396
123315,59192.75789108568
123316,97803.22611109186
123317,53107.84330674071
123318,77447.50164412061
123319,152676.47114892866
123320,70396.6645637696
123321,207271.56668610912
123322,129144.82969328298
123323,139491.8276486929
123324,78811.81752716748
123325,63285.705540226336
123326,153702.51558812693
123327,115610.68464154615
123328,153642.39364493467
123329,93082.62740979377
123330,122263.12833485629
123331,105143.44279975169
123332,87914.74348591507
123333,130497.91546867735
123334,133406.91306434793
123335,102185.55336854135
123336,62549.040709336885
123337,70964.19367273476
123338,102354.68909046565
123339,77109.230200272
123340,48447.366548634884
123341,65108.536753506356
123342,151203.14148714973
123343,143246.503853985
123344,81998.9646234944
123345,71821.10239000876
123346,106338.62296087429
123347,113449.58198441754
123348,145167.11873834452
123349,112761.80898906785
123350,78751.69558397522
123351,175144.40643748877
123352,70734.9360076182
123353,143753.91101975786
123354,82397.35801053524
123355,136364.80249555828
123356,55268.94596386932
123357,79777.74002317351
123358,134372.83556035397
123359,72388.63149897392
123360,128457.0566979333
123361,215288.32626246614
123362,191805.57664236022
123363,106169.48723894998
123364,80743.66251917953
123365,84836.61016832019
123366,42133.19429917335
123367,161779.39710767622
123368,101847.28192469275
123369,69938.14923353647
123370,109007.13278377579
123371,56464.126124991904
123372,100422.8440984536
123373,102354.68909046565
123374,83532.41622846556
123375,75346.52093018426
123376,169627.02096210895
123377,99855.31498948844
123378,124413.00088433239
123379,85125.98977662902
123380,99795.19304629618
123381,111686.87271432979
123382,70795.05795081047
123383,171897.1373979696
123384,81431.43551452922
123385,53675.37241570587
123386,82964.8871195004
123387,82506.37178926729
123388,153195.10842235404
123389,107872.07456584547
123390,59361.893613009976
